country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_farm,abs_reason_travelled,abs_reason_other,abs_reason_market,abs_reason_in_playground,abs_reason_school,nc_reason_too_many_rnd,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ZMB,EASTERN,CHIPATA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,27,33,60,24,26,50,10,Fail,poor,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.17
ZMB,EASTERN,CHIPATA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,27,33,60,26,29,55,5,Fail,moderate,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.08
ZMB,EASTERN,CHIPATA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,CHIPATA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,29,31,60,23,30,53,7,Fail,moderate,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.12
ZMB,EASTERN,CHIPATA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,CHIPATA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,26,34,60,25,32,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
ZMB,EASTERN,KASENENGWA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,38,22,60,31,16,47,13,Fail,poor,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.22
ZMB,EASTERN,KASENENGWA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-04-05,31,29,60,25,28,53,7,Fail,moderate,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,71.43,0,0.12
ZMB,EASTERN,KASENENGWA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,33,27,60,29,26,55,5,Fail,moderate,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0.08
ZMB,EASTERN,KASENENGWA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,KASENENGWA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,36,24,60,34,24,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ZMB,EASTERN,KASENENGWA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,25,35,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,KASENENGWA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,KATETE,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-04-04,24,36,60,20,31,51,9,Fail,poor,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.15
ZMB,EASTERN,KATETE,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,25,35,60,22,29,51,9,Fail,poor,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.15
ZMB,EASTERN,KATETE,WPV1MLW,bOPV,Rnd3,20,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,24,36,60,16,33,49,11,Fail,poor,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.18
ZMB,EASTERN,KATETE,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,KATETE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,KATETE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,20,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,27,33,60,23,33,56,4,Fail,moderate,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,25,25,0,0,0,25,0.07
ZMB,EASTERN,KATETE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUMEZI,WPV1MLW,bOPV,Rnd1,15,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,24,26,50,20,18,38,22,Fail,very poor,0,0,1,0,0,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,36.36,59.09,0.44
ZMB,EASTERN,LUMEZI,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,EASTERN,LUMEZI,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,34,26,60,33,23,56,4,Fail,moderate,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.07
ZMB,EASTERN,LUMEZI,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-09-11,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,EASTERN,LUMEZI,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,35,25,60,34,23,57,3,Pass,high,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
ZMB,EASTERN,LUMEZI,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUMEZI,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUNDAZI,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,31,29,60,23,26,49,11,Fail,poor,0,2,5,0,0,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,18.18,45.45,0,0,18.18,18.18,0.18
ZMB,EASTERN,LUNDAZI,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUNDAZI,WPV1MLW,bOPV,Rnd3,22,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,41,19,60,40,18,58,2,Pass,high,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,50,0,0,0.03
ZMB,EASTERN,LUNDAZI,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,32,28,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ZMB,EASTERN,LUNDAZI,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,EASTERN,LUNDAZI,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,20,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,EASTERN,LUNDAZI,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUSANGAZI,WPV1MLW,bOPV,Rnd1,21,2022-01-31T00:00:00Z,2022-02-04,2022-03-31,30,30,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ZMB,EASTERN,LUSANGAZI,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,33,27,60,31,23,54,6,Fail,moderate,0,0,4,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,16.67,16.67,0.1
ZMB,EASTERN,LUSANGAZI,WPV1MLW,bOPV,Rnd3,14,2022-08-19T00:00:00Z,2022-08-23,2022-08-24,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUSANGAZI,WPV1MLW,bOPV,Rnd4,6,2022-06-07T00:00:00Z,2022-06-11,2022-06-11,15,15,30,15,15,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
ZMB,EASTERN,LUSANGAZI,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,LUSANGAZI,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,27,33,60,25,32,57,3,Pass,high,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ZMB,EASTERN,LUSANGAZI,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,27,33,60,24,31,55,5,Fail,moderate,0,0,5,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
ZMB,EASTERN,MAMBWE,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,27,33,60,23,31,54,6,Fail,moderate,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,66.67,0.1
ZMB,EASTERN,MAMBWE,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-08-05,28,32,60,26,31,57,3,Pass,high,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
ZMB,EASTERN,MAMBWE,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,25,35,60,20,27,47,13,Fail,poor,0,3,3,0,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23.08,23.08,0,0,38.46,15.38,0.22
ZMB,EASTERN,MAMBWE,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,MAMBWE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,33,27,60,30,24,54,6,Fail,moderate,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,66.67,16.67,0.1
ZMB,EASTERN,MAMBWE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,31,29,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,MAMBWE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,37,23,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,NYIMBA,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,EASTERN,NYIMBA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-04-05,29,31,60,26,30,56,4,Fail,moderate,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.07
ZMB,EASTERN,NYIMBA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-24,35,25,60,34,23,57,3,Pass,high,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0.05
ZMB,EASTERN,NYIMBA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,30,30,60,29,29,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ZMB,EASTERN,NYIMBA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,22,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,29,31,60,27,30,57,3,Pass,high,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
ZMB,EASTERN,NYIMBA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,35,25,60,34,23,57,3,Pass,high,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ZMB,EASTERN,NYIMBA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,29,31,60,26,30,56,4,Fail,moderate,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25,50,0,0,0,25,0.07
ZMB,EASTERN,PETAUKE,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,27,33,60,19,25,44,16,Fail,poor,0,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,87.5,6.25,0.27
ZMB,EASTERN,PETAUKE,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,21,39,60,20,38,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
ZMB,EASTERN,PETAUKE,WPV1MLW,bOPV,Rnd3,19,2022-08-15T00:00:00Z,2022-08-19,2022-08-20,24,36,60,22,36,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,PETAUKE,WPV1MLW,bOPV,Rnd4,23,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,24,36,60,23,36,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,EASTERN,PETAUKE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,PETAUKE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,PETAUKE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,SINDA,WPV1MLW,bOPV,Rnd1,10,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,15,25,40,15,25,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
ZMB,EASTERN,SINDA,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-04-05,22,38,60,22,36,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ZMB,EASTERN,SINDA,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,EASTERN,SINDA,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,SINDA,ZAM-2023-05-01_bOPV,bOPV,Rnd1,20,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,25,35,60,24,35,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZMB,EASTERN,SINDA,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,32,28,60,27,26,53,7,Fail,moderate,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,71.43,28.57,0,0,0,0,0.12
ZMB,EASTERN,SINDA,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,19,41,60,18,40,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ZMB,EASTERN,VUBWI,WPV1MLW,bOPV,Rnd1,21,2021-12-31T00:00:00Z,2022-01-04,2022-03-31,26,34,60,20,31,51,9,Fail,poor,1,1,5,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,11.11,11.11,55.56,0,0,22.22,0,0.15
ZMB,EASTERN,VUBWI,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,32,28,60,24,25,49,11,Fail,poor,0,0,9,0,1,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81.82,0,9.09,9.09,0,0.18
ZMB,EASTERN,VUBWI,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,33,27,60,28,23,51,9,Fail,poor,0,0,8,1,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,88.89,11.11,0,0,0,0.15
ZMB,EASTERN,VUBWI,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-07-11,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,EASTERN,VUBWI,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,EASTERN,VUBWI,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,EASTERN,VUBWI,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,29,31,60,24,28,52,8,Fail,moderate,0,2,5,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,25,62.5,0,0,12.5,0,0.13
ZMB,LUAPULA,CHEMBE,Luapula-mOPV,mOPV,Rnd1,24,2020-02-09T00:00:00Z,2020-02-13,2020-02-14,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZMB,LUAPULA,CHEMBE,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHEMBE,WPV1MLW,bOPV,Rnd4,21,2022-06-07T00:00:00Z,2022-06-11,2022-08-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHEMBE,ZAM-2023-02-01_nOPV,nOPV2,Rnd1,21,2023-02-16T00:00:00Z,2023-02-20,2023-02-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHEMBE,ZAM-2023-02-01_nOPV,nOPV2,Rnd2,21,2023-04-20T00:00:00Z,2023-04-24,2023-04-25,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ZMB,LUAPULA,CHEMBE,ZAM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,29,31,60,23,26,49,11,Fail,poor,0,3,4,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,27.27,36.36,0,0,36.36,0,0.18
ZMB,LUAPULA,CHEMBE,ZAM-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-08-31T00:00:00Z,2023-09-04,2023-09-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHEMBE,ZAM-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-10-26T00:00:00Z,2023-10-30,2023-10-31,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHEMBE,ZAM-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-25T00:00:00Z,2024-07-29,2024-07-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHIENGE,Luapula-mOPV,mOPV,Rnd1,21,2020-02-09T00:00:00Z,2020-02-13,2020-12-02,33,27,60,29,27,56,4,Fail,moderate,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,50,0,0,0,25,0.07
ZMB,LUAPULA,CHIENGE,WPV1MLW,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,LUAPULA,CHIENGE,WPV1MLW,bOPV,Rnd3,21,2022-08-15T00:00:00Z,2022-08-19,2022-08-21,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
