country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_in_playground,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_market,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
NIG,TILLABERI,KOLLO,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,36,24,60,35,23,58,2,Pass,high,0,1,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,TILLABERI,OUALLAM,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,25,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,30,30,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,60,0,1,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,TILLABERI,OUALLAM,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,22,38,60,21,35,56,4,Fail,moderate,0,3,0,0,1,0,0,63.33,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0,0.07
NIG,TILLABERI,SAY,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,31,29,60,30,28,58,2,Pass,high,0,0,1,0,1,0,0,36.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
NIG,TILLABERI,SAY,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,22,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,33,27,60,32,26,58,2,Pass,high,0,0,0,0,0,0,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
NIG,TILLABERI,SAY,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,22,38,60,21,38,59,1,Pass,high,0,0,0,0,1,0,0,63.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,TILLABERI,TILLABERY,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,32,28,60,30,27,57,3,Pass,high,0,1,2,0,0,0,0,98.33,1,0,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
NIG,TILLABERI,TILLABERY,GOTHEYE-mOPV,mOPV,Rnd1,10,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,13,27,40,13,26,39,21,Fail,very poor,0,0,1,0,0,0,20,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,95.24,0.52
NIG,TILLABERI,TILLABERY,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-28T00:00:00Z,2020-11-01,2020-11-02,35,25,60,32,21,53,7,Fail,moderate,0,2,5,0,0,0,0,98.33,1,2,0,2,0,0,0,0,0,0,0,0,0,28.57,71.43,0,0,0,0,0.12
NIG,TILLABERI,TILLABERY,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,35,25,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,76.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TILLABERI,TILLABERY,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,26,34,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TILLABERI,TILLABERY,NIG-2024-06-01_nOPV,nOPV2,Rnd1,22,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TILLABERI,TILLABERY,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,26,34,60,22,30,52,8,Fail,moderate,0,1,7,0,0,0,0,61.67,1,0,0,2,3,1,0,0,0,0,0,0,0,12.5,87.5,0,0,0,0,0.13
NIG,TILLABERI,TILLABERY,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,19,41,60,18,37,55,5,Fail,moderate,0,1,3,0,0,0,1,21.67,0,0,0,2,1,0,0,0,0,0,0,0,0,20,60,0,0,0,20,0.08
NIG,TILLABERI,TILLABERY,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,27,33,60,23,27,50,10,Fail,poor,0,10,0,0,0,0,0,46.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
NIG,TILLABERI,TILLABERY,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,25,35,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TILLABERI,TILLABERY,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,30,30,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,63.33,0,0,0,0,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,TILLABERI,TILLABERY,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,TILLABERY,VPOb,nOPV2,Rnd1,21,2021-02-15T00:00:00Z,2021-02-19,2021-02-20,30,30,60,26,27,53,7,Fail,moderate,0,1,5,1,0,0,0,71.67,1,2,1,0,0,1,0,0,0,0,0,0,0,14.29,71.43,14.29,0,0,0,0.12
NIG,ZINDER,BELBEDJI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,23,37,60,23,35,58,2,Pass,high,0,0,2,0,0,0,0,85,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,ZINDER,BELBEDJI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,BELBEDJI,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,44,16,60,44,16,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DAMAGARAM TAKAYA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DAMAGARAM TAKAYA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DAMAGARAM TAKAYA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,12,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,23,37,60,21,34,55,5,Fail,moderate,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.08
NIG,ZINDER,DAMAGARAM TAKAYA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,27,33,60,26,33,59,1,Pass,high,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,ZINDER,DAMAGARAM TAKAYA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,32,28,60,30,25,55,5,Fail,moderate,0,0,5,0,0,0,0,23.33,0,1,0,2,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
NIG,ZINDER,DAMAGARAM TAKAYA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DAMAGARAM TAKAYA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,40,20,60,39,19,58,2,Pass,high,0,0,2,0,0,0,0,83.33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,ZINDER,DAMAGARAM TAKAYA,nVPO_Zinder,nOPV2,Rnd1,21,2021-08-30T00:00:00Z,2021-09-03,2021-09-04,31,29,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,36.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,ZINDER,DAMAGARAM TAKAYA,nVPO_Zinder,nOPV2,Rnd2,21,2021-09-20T00:00:00Z,2021-09-24,2021-09-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DAMGARAM TAKAYA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,DAMGARAM TAKAYA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DAMGARAM TAKAYA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,22,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,29,31,60,29,30,59,1,Pass,high,0,0,0,0,1,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,ZINDER,DUNGASS,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,23,37,60,21,36,57,3,Pass,high,0,2,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
NIG,ZINDER,DUNGASS,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,12,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,31,29,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,ZINDER,DUNGASS,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,34,26,60,32,25,57,3,Pass,high,0,0,3,0,0,0,0,86.67,0,0,0,1,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,ZINDER,DUNGASS,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,DUNGASS,nVPO_Zinder,nOPV2,Rnd1,21,2021-08-30T00:00:00Z,2021-09-03,2021-09-03,44,16,60,42,16,58,2,Pass,high,0,0,0,0,0,2,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
NIG,ZINDER,DUNGASS,nVPO_Zinder,nOPV2,Rnd2,21,2021-09-20T00:00:00Z,2021-09-24,2021-09-24,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,GOURE,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,GOURE,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,GOURE,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,24,36,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,GOURE,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,23,37,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,33.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,GOURE,NIG-2024-06-01_nOPV,nOPV2,Rnd1,22,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,30,30,60,29,30,59,1,Pass,high,0,0,0,0,1,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,ZINDER,GOURE,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,GOURE,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,GOURE,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,GOURE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,20,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,32,28,60,32,25,57,3,Pass,high,0,0,1,2,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0.05
NIG,ZINDER,GOURE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,31,29,60,29,28,57,3,Pass,high,0,0,1,0,2,0,0,18.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,66.67,0,0,0.05
NIG,ZINDER,GOURE,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,22,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,35,25,60,32,23,55,5,Fail,moderate,0,1,0,0,0,2,2,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,40,0.08
NIG,ZINDER,GOURE,nVPO_Zinder,nOPV2,Rnd1,21,2021-08-30T00:00:00Z,2021-09-03,2021-09-04,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,46.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,GOURE,nVPO_Zinder,nOPV2,Rnd2,21,2021-09-20T00:00:00Z,2021-09-24,2021-09-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-06,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,NIG-2023-05-01_nOPV,nOPV2,Rnd1,24,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,73.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,KANTCHE,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,KANTCHE,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,KANTCHE,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-13T00:00:00Z,2021-07-17,2021-07-17,29,31,60,28,31,59,1,Pass,high,0,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,48.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,48.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,MAGARIA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,48.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,31.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,MAGARIA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,25,35,60,25,34,59,1,Pass,high,0,0,0,0,1,0,0,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,ZINDER,MAGARIA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,34,26,60,33,25,58,2,Pass,high,0,0,0,0,0,2,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
NIG,ZINDER,MAGARIA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,MAGARIA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,29,31,60,28,30,58,2,Pass,high,0,1,1,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,ZINDER,MAGARIA,nVPO_Zinder,nOPV2,Rnd1,21,2021-08-30T00:00:00Z,2021-09-03,2021-09-04,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,ZINDER,MAGARIA,nVPO_Zinder,nOPV2,Rnd2,21,2021-09-20T00:00:00Z,2021-09-24,2021-09-25,28,32,60,27,31,58,2,Pass,high,0,1,0,0,0,1,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
NIG,ZINDER,MATAMEYE,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,20,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,MATAMÈYE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,MATAMÈYE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,ZINDER,MIRRIAH,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-04T00:00:00Z,2022-06-08,2022-06-09,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
