country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MDG,ATSIMO ANDREFANA,MOROMBE,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,MOROMBE,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,32,28,60,16,17,33,27,Fail,very poor,0,10,4,0,0,11,2,75,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,37.04,14.81,0,0,40.74,7.41,0.45
MDG,ATSIMO ANDREFANA,MOROMBE,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,29,31,60,24,26,50,10,Fail,poor,0,0,0,0,1,8,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,10,0.17
MDG,ATSIMO ANDREFANA,MOROMBE,MDG-2023-03-01_bOPV,mOPV,Rnd4,18,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,27,23,50,27,23,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
MDG,ATSIMO ANDREFANA,MOROMBE,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,MOROMBE,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,MOROMBE,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,27,33,60,26,31,57,3,Pass,high,0,0,1,2,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0.05
MDG,ATSIMO ANDREFANA,SAKARAHA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,26,34,60,6,10,16,44,Fail,very poor,0,0,0,0,0,44,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.73
MDG,ATSIMO ANDREFANA,SAKARAHA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,SAKARAHA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,35,25,60,34,24,58,2,Pass,high,0,0,1,0,0,1,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MDG,ATSIMO ANDREFANA,SAKARAHA,MDG-2023-03-01_bOPV,mOPV,Rnd4,15,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,26,24,50,26,24,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
MDG,ATSIMO ANDREFANA,SAKARAHA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,SAKARAHA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,32,26,58,2,Pass,high,1,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,ATSIMO ANDREFANA,SAKARAHA,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-08-07,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ATSIMO ANDREFANA,SAKARAHA,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-11-08,29,31,60,26,29,55,5,Fail,moderate,0,1,3,0,0,1,0,78.33,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,60,0,0,20,0,0.08
MDG,ATSIMO ANDREFANA,TOLIARA I,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,TOLIARA I,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,33,27,60,32,25,57,3,Pass,high,2,0,1,0,0,0,0,85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,66.67,0,33.33,0,0,0,0,0.05
MDG,ATSIMO ANDREFANA,TOLIARA I,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,28,30,58,2,Pass,high,1,0,1,0,0,0,0,98.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,ATSIMO ANDREFANA,TOLIARA I,MDG-2023-03-01_bOPV,mOPV,Rnd4,12,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,17,23,40,17,22,39,21,Fail,very poor,0,0,1,0,0,0,20,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,95.24,0.52
MDG,ATSIMO ANDREFANA,TOLIARA I,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
MDG,ATSIMO ANDREFANA,TOLIARA I,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,27,33,60,25,31,56,4,Fail,moderate,0,2,0,0,0,0,2,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.07
MDG,ATSIMO ANDREFANA,TOLIARA I,OPVb2021,nOPV2,Rnd1,21,2021-04-03T00:00:00Z,2021-04-07,2021-08-07,28,32,60,25,29,54,6,Fail,moderate,1,0,1,0,0,4,0,88.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.67,0,16.67,0,0,66.67,0,0.1
MDG,ATSIMO ANDREFANA,TOLIARA I,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,28,32,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MDG,ATSIMO ANDREFANA,TOLIARA II,MDG-2023-03-01_bOPV,mOPV,Rnd1,9,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,26,34,60,17,26,43,17,Fail,poor,0,1,3,0,0,12,1,75,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,17.65,0,0,70.59,5.88,0.28
MDG,ATSIMO ANDREFANA,TOLIARA II,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,28,32,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,96.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ATSIMO ANDREFANA,TOLIARA II,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ATSIMO ANDREFANA,TOLIARA II,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,TOLIARA II,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,37,23,60,35,23,58,2,Pass,high,0,0,1,0,1,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
MDG,ATSIMO ANDREFANA,TOLIARA II,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MDG,ATSIMO ATSINANANA,BEFOTAKA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,28,32,60,24,25,49,11,Fail,poor,0,0,0,0,0,0,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.18
MDG,ATSIMO ATSINANANA,BEFOTAKA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,35,25,60,35,23,58,2,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MDG,ATSIMO ATSINANANA,BEFOTAKA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,BEFOTAKA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MDG,ATSIMO ATSINANANA,BEFOTAKA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,BEFOTAKA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,BEFOTAKA,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,29,31,60,27,30,57,3,Pass,high,0,0,1,0,0,0,2,41.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
MDG,ATSIMO ATSINANANA,BEFOTAKA,OPVb2022,nOPV2,Rnd1,21,2022-07-10T00:00:00Z,2022-07-14,2022-07-21,30,30,60,25,23,48,12,Fail,poor,0,0,3,0,0,1,8,100,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,8.33,66.67,0.2
MDG,ATSIMO ATSINANANA,FARAFANGANA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,37,23,60,37,22,59,1,Pass,high,0,1,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MDG,ATSIMO ATSINANANA,FARAFANGANA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,FARAFANGANA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,FARAFANGANA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ATSIMO ATSINANANA,FARAFANGANA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,30,28,58,2,Pass,high,0,0,0,0,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0.03
MDG,ATSIMO ATSINANANA,FARAFANGANA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,39,21,60,37,20,57,3,Pass,high,0,0,2,0,1,0,0,96.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0.05
MDG,ATSIMO ATSINANANA,FARAFANGANA,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-08-07,33,27,60,27,22,49,11,Fail,poor,0,0,9,0,0,1,1,86.67,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,9.09,9.09,0.18
MDG,ATSIMO ATSINANANA,FARAFANGANA,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,33,27,60,26,24,50,10,Fail,poor,0,0,1,0,0,9,0,93.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0.17
MDG,ATSIMO ATSINANANA,FARAFANGANA,OPVb2022,nOPV2,Rnd1,21,2022-07-11T00:00:00Z,2022-07-15,2022-07-17,23,37,60,22,32,54,6,Fail,moderate,0,2,4,0,0,0,0,93.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.1
MDG,ATSIMO ATSINANANA,MIDONGY DU SUD,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,39,21,60,34,18,52,8,Fail,moderate,0,1,0,0,0,7,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,87.5,0,0.13
MDG,ATSIMO ATSINANANA,MIDONGY DU SUD,MDG-2023-03-01_bOPV,mOPV,Rnd2,22,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,MIDONGY DU SUD,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,33,27,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MDG,ATSIMO ATSINANANA,MIDONGY DU SUD,MDG-2023-03-01_bOPV,mOPV,Rnd4,22,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,MIDONGY DU SUD,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,38,22,60,37,21,58,2,Pass,high,0,0,1,0,0,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MDG,ATSIMO ATSINANANA,MIDONGY DU SUD,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,35,25,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,98.33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ATSIMO ATSINANANA,VANGAINDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VANGAINDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VANGAINDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VANGAINDRANO,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VANGAINDRANO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,36,24,60,36,23,59,1,Pass,high,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ATSIMO ATSINANANA,VANGAINDRANO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,31,27,58,2,Pass,high,1,0,1,0,0,0,0,93.33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,ATSIMO ATSINANANA,VANGAINDRANO,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-07-07,35,25,60,29,21,50,10,Fail,poor,0,0,8,0,0,0,2,100,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0.17
MDG,ATSIMO ATSINANANA,VONDROZO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VONDROZO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VONDROZO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VONDROZO,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ATSINANANA,VONDROZO,MDG-2024-05-01_bOPV,bOPV,Rnd1,23,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,36,24,60,35,22,57,3,Pass,high,0,0,3,0,0,0,0,91.67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
MDG,ATSIMO ATSINANANA,VONDROZO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,33,25,58,2,Pass,high,0,0,0,0,0,2,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,30,26,56,4,Fail,moderate,0,0,3,0,0,0,1,95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,25,0.07
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,MDG-2023-03-01_bOPV,mOPV,Rnd3,18,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,MDG-2023-03-01_bOPV,mOPV,Rnd4,13,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,16,14,30,16,14,30,30,Fail,very poor,0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,ANTANAMBAO MANAMPONTSY,OPVb2022,nOPV2,Rnd1,21,2022-07-14T00:00:00Z,2022-07-18,2022-07-22,36,24,60,32,21,53,7,Fail,moderate,0,0,6,0,0,0,1,91.67,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71,0,0,0,14.29,0.12
MDG,ATSINANANA,MAHANORO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,22,38,60,21,28,49,11,Fail,poor,0,0,3,0,0,7,1,78.33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,63.64,9.09,0.18
MDG,ATSINANANA,MAHANORO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,MAHANORO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ATSINANANA,MAHANORO,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,MAHANORO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,MAHANORO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,31,29,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,93.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MDG,ATSINANANA,MAHANORO,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-11-07,32,28,60,28,25,53,7,Fail,moderate,2,2,3,0,0,0,0,88.33,1,2,0,0,0,0,0,0,0,0,1,1,0,0,28.57,28.57,42.86,0,0,0,0,0.12
MDG,ATSINANANA,MAROLAMBO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSINANANA,MAROLAMBO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,29,31,60,27,31,58,2,Pass,high,1,0,1,0,0,0,0,73.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
