country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ANG,LUANDA,BELAS,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,18,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,33,25,58,2,Pass,high,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,50,0,0,0,0,0,0.03
ANG,LUANDA,BELAS,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,LUANDA,BELAS,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,9,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,26,24,50,21,17,38,22,Fail,very poor,0,0,3,2,0,7,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,9.09,0,31.82,45.45,0.44
ANG,LUANDA,BELAS,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,LUANDA,BELAS,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,29,31,60,26,28,54,6,Fail,moderate,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.1
ANG,LUANDA,CACUACO,ANG-2023-07-01_bOPV,bOPV,Rnd1,4,2023-09-14T00:00:00Z,2023-09-18,2023-09-19,15,25,40,14,21,35,25,Fail,very poor,2,0,2,0,0,1,20,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,8,0,8,0,0,4,80,0.62
ANG,LUANDA,CACUACO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-29,27,33,60,18,21,39,21,Fail,very poor,0,6,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,9.52,61.9,0.35
ANG,LUANDA,CACUACO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,12,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,29,31,60,27,25,52,8,Fail,moderate,0,0,3,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,62.5,0,0,0.13
ANG,LUANDA,CACUACO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,12,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,24,36,60,23,30,53,7,Fail,moderate,0,0,4,0,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,0,42.86,0.12
ANG,LUANDA,CACUACO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,20,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,30,30,60,21,22,43,17,Fail,poor,0,8,8,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,47.06,47.06,5.88,0,0,0,0.28
ANG,LUANDA,CACUACO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,37,23,60,34,20,54,6,Fail,moderate,0,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.1
ANG,LUANDA,CACUACO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,34,26,60,16,12,28,32,Fail,very poor,0,0,3,0,0,28,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,87.5,3.12,0.53
ANG,LUANDA,CACUACO,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,30,30,60,21,24,45,15,Fail,poor,1,4,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.67,26.67,0,0,0,60,6.67,0.25
ANG,LUANDA,CAMAMA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,26,34,60,25,32,57,3,Pass,high,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.05
ANG,LUANDA,CAMAMA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,24,36,60,23,36,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,LUANDA,CAMAMA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,22,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,36,34,70,29,30,59,11,Fail,poor,0,0,2,3,0,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,27.27,0,18.18,36.36,0.16
ANG,LUANDA,CAZENGA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,27,33,60,11,15,26,34,Fail,very poor,0,4,12,4,1,10,3,0,4,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,11.76,35.29,11.76,2.94,29.41,8.82,0.57
ANG,LUANDA,CAZENGA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,32,28,60,6,4,10,50,Fail,very poor,0,0,0,0,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,2,0.83
ANG,LUANDA,CAZENGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,LUANDA,CAZENGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,LUANDA,CAZENGA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,12,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,37,23,60,35,21,56,4,Fail,moderate,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,50,0,0,0,25,0,0.07
ANG,LUANDA,CAZENGA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,11,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,29,16,45,15,Fail,poor,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0.25
ANG,LUANDA,CAZENGA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,23,30,53,7,Fail,moderate,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,85.71,0.12
ANG,LUANDA,CAZENGA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,18,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,31,29,60,29,25,54,6,Fail,moderate,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1
ANG,LUANDA,HOJI YA HENDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,35,25,60,34,23,57,3,Pass,high,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,33.33,0,0,0.05
ANG,LUANDA,HOJI YA HENDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,33,27,60,33,25,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
ANG,LUANDA,HOJI YA HENDA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,12,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,27,60,27,23,50,10,Fail,poor,2,3,3,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,20,30,30,0,0,0,20,0.17
ANG,LUANDA,ICOLO E BENGO,ANG-2023-07-01_bOPV,bOPV,Rnd1,12,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,36,24,60,24,15,39,21,Fail,very poor,0,11,4,0,1,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,52.38,19.05,0,4.76,4.76,19.05,0.35
ANG,LUANDA,ICOLO E BENGO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,LUANDA,ICOLO E BENGO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,25,35,60,23,31,54,6,Fail,moderate,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,66.67,0.1
ANG,LUANDA,ICOLO E BENGO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,24,22,46,14,Fail,poor,4,0,1,1,0,5,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,28.57,0,7.14,7.14,0,35.71,21.43,0.23
ANG,LUANDA,ICOLO E BENGO,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,27,33,60,22,31,53,7,Fail,moderate,0,1,2,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,28.57,0,0,42.86,14.29,0.12
ANG,LUANDA,INGOMBOTA,ANG-2023-07-01_bOPV,bOPV,Rnd1,6,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,26,34,60,22,29,51,9,Fail,poor,0,5,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.56,33.33,0,0,0,11.11,0.15
ANG,LUANDA,INGOMBOTA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,29,31,60,26,30,56,4,Fail,moderate,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0,0.07
ANG,LUANDA,INGOMBOTA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,30,30,60,28,27,55,5,Fail,moderate,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
ANG,LUANDA,INGOMBOTA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,34,26,60,33,25,58,2,Pass,high,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0.03
ANG,LUANDA,INGOMBOTA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,20,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,38,22,60,36,16,52,8,Fail,moderate,0,0,8,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.13
ANG,LUANDA,INGOMBOTA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,27,33,60,17,20,37,23,Fail,very poor,1,2,2,0,0,18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.35,8.7,8.7,0,0,78.26,0,0.38
ANG,LUANDA,INGOMBOTA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,29,26,55,5,Fail,moderate,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0.08
ANG,LUANDA,INGOMBOTA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,34,26,60,22,16,38,22,Fail,very poor,0,0,1,0,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,90.91,0,0.37
ANG,LUANDA,KILAMBA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,30,26,56,4,Fail,moderate,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.07
ANG,LUANDA,KILAMBA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,LUANDA,KILAMBA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,27,60,29,23,52,8,Fail,moderate,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,37.5,50,0,0,0,0,12.5,0.13
ANG,LUANDA,KILAMBA KIAXI,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,26,34,60,10,12,22,38,Fail,very poor,1,10,6,2,0,13,6,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.63,26.32,15.79,5.26,0,34.21,15.79,0.63
ANG,LUANDA,KILAMBA KIAXI,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,31,29,60,7,5,12,48,Fail,very poor,4,9,0,0,0,34,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,8.33,18.75,0,0,0,70.83,2.08,0.8
ANG,LUANDA,KILAMBA KIAXI,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,23,37,60,21,29,50,10,Fail,poor,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0.17
ANG,LUANDA,KILAMBA KIAXI,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,30,28,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
ANG,LUANDA,KILAMBA KIAXI,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,35,25,60,32,23,55,5,Fail,moderate,0,0,3,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,20,0.08
ANG,LUANDA,KILAMBA KIAXI,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,28,32,60,24,25,49,11,Fail,poor,0,3,3,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27.27,27.27,18.18,0,27.27,0,0.18
ANG,LUANDA,KILAMBA KIAXI,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,30,27,57,3,Pass,high,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.05
ANG,LUANDA,KILAMBA KIAXI,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,36,24,60,32,22,54,6,Fail,moderate,0,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,33.33,33.33,0.1
ANG,LUANDA,MAIANGA,ANG-2023-07-01_bOPV,bOPV,Rnd1,6,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,33,27,60,30,25,55,5,Fail,moderate,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
ANG,LUANDA,MAIANGA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-24T00:00:00Z,2023-10-28,2023-10-29,30,30,60,13,19,32,28,Fail,very poor,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.47
ANG,LUANDA,MAIANGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,35,25,60,32,25,57,3,Pass,high,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,33.33,0.05
ANG,LUANDA,MAIANGA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ANG,LUANDA,MAIANGA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,27,33,60,25,30,55,5,Fail,moderate,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,40,0.08
ANG,LUANDA,MAIANGA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,LUANDA,MAIANGA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,24,22,46,14,Fail,poor,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.14,21.43,0,0,0,71.43,0,0.23
ANG,LUANDA,MAIANGA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,23,37,60,22,31,53,7,Fail,moderate,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,42.86,0.12
ANG,LUANDA,MULENVOS,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,10,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,24,26,50,19,24,43,17,Fail,poor,2,2,3,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,11.76,11.76,17.65,0,0,0,58.82,0.34
ANG,LUANDA,MULENVOS,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,29,29,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
ANG,LUANDA,MULENVOS,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,5,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,26,24,50,25,23,48,12,Fail,poor,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0.24
ANG,LUANDA,MUSSULO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,33,25,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ANG,LUANDA,MUSSULO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ANG,LUANDA,MUSSULO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,34,26,60,30,24,54,6,Fail,moderate,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.1
ANG,LUANDA,NEVES BENDINHA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,27,33,60,6,5,11,49,Fail,very poor,0,6,1,1,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,2.04,2.04,2.04,81.63,0,0.82
ANG,LUANDA,NEVES BENDINHA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,22,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,32,28,60,23,22,45,15,Fail,poor,2,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13.33,13.33,0,6.67,0,66.67,0,0.25
ANG,LUANDA,NEVES BENDINHA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,28,24,52,8,Fail,moderate,1,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5,37.5,12.5,0,0,0,37.5,0.13
ANG,LUANDA,NEVES BENDINHA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,28,32,60,19,24,43,17,Fail,poor,1,4,1,1,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.88,23.53,5.88,5.88,0,5.88,52.94,0.28
ANG,LUANDA,NGOLA KILUANGE,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,30,30,60,13,14,27,33,Fail,very poor,0,3,0,2,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,6.06,3.03,81.82,0,0.55
ANG,LUANDA,NGOLA KILUANGE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,31,29,60,30,27,57,3,Pass,high,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ANG,LUANDA,NGOLA KILUANGE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,LUANDA,NGOLA KILUANGE,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,26,34,60,23,34,57,3,Pass,high,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ANG,LUANDA,QUISSAMA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,25,35,60,24,35,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,LUANDA,QUISSAMA,ANG-2023-07-01_bOPV,bOPV,Rnd2,22,2023-10-23T00:00:00Z,2023-10-27,2023-10-29,23,37,60,15,27,42,18,Fail,poor,0,0,3,1,3,2,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,16.67,11.11,50,0.3
ANG,LUANDA,QUISSAMA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,25,35,60,21,28,49,11,Fail,poor,0,3,6,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,54.55,0,0,18.18,0,0.18
ANG,LUANDA,QUISSAMA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ANG,LUANDA,QUISSAMA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,31,29,60,27,26,53,7,Fail,moderate,0,0,4,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,28.57,14.29,0.12
ANG,LUANDA,RANGEL,ANG-2023-07-01_bOPV,bOPV,Rnd1,6,2023-09-13T00:00:00Z,2023-09-17,2023-09-18,30,30,60,27,28,55,5,Fail,moderate,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,20,40,40,0,0,0,0,0.08
ANG,LUANDA,RANGEL,ANG-2023-07-01_bOPV,bOPV,Rnd2,20,2023-10-23T00:00:00Z,2023-10-27,2023-10-28,35,25,60,15,11,26,34,Fail,very poor,3,3,1,1,0,26,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,8.82,8.82,2.94,2.94,0,76.47,0,0.57
