country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_farm,abs_reason_school,abs_reason_market,abs_reason_travelled,abs_reason_in_playground,nc_reason_child_sick,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_others,nc_reason_no_felt_need,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
RDC,BAS UELE,TITULE,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,21,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,37,23,60,36,22,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
RDC,BAS UELE,TITULE,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,BAS UELE,TITULE,DRC-NID-04-2024-bOPV,bOPV,Rnd1,8,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,BAS UELE,VIADANA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,11,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,BAS UELE,VIADANA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,20,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,BAS UELE,VIADANA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,BAS UELE,VIADANA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,9,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,BAS UELE,VIADANA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,34,26,60,32,25,57,3,Pass,high,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
RDC,BAS UELE,VIADANA,DRC-NID-07-2023-bOPV,bOPV,Rnd2,3,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,17,13,30,17,13,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
RDC,EQUATEUR,BASANKUSU,DRC-2023-05-01_nOPV,nOPV2,Rnd1,25,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,EQUATEUR,BASANKUSU,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,29,31,60,27,29,56,4,Fail,moderate,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0.07
RDC,EQUATEUR,BASANKUSU,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,EQUATEUR,BASANKUSU,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,28,32,60,28,29,57,3,Pass,high,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0.05
RDC,EQUATEUR,BASANKUSU,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BASANKUSU,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,12,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,20,10,30,20,9,29,31,Fail,very poor,0,0,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,96.77,1.03
RDC,EQUATEUR,BASANKUSU,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,25,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,35,35,70,35,34,69,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
RDC,EQUATEUR,BASANKUSU,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,16,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,22,28,50,21,26,47,13,Fail,poor,0,0,2,1,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,76.92,0.26
RDC,EQUATEUR,BASANKUSU,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,14,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,32,28,60,30,28,58,2,Pass,high,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50,0,50,0,0,0,0,0.03
RDC,EQUATEUR,BASANKUSU,DRC-NID-04-2024-bOPV,bOPV,Rnd1,19,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,30,30,60,30,29,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
RDC,EQUATEUR,BASANKUSU,DRC-NID-07-2023-bOPV,bOPV,Rnd2,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,25,35,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
RDC,EQUATEUR,BIKORO,DRC-2023-05-01_nOPV,nOPV2,Rnd1,18,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,37,23,60,36,22,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
RDC,EQUATEUR,BIKORO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,33,27,60,32,26,58,2,Pass,high,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,50,0,0,0,0,0,0.03
RDC,EQUATEUR,BIKORO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,EQUATEUR,BIKORO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BIKORO,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,17,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,EQUATEUR,BIKORO,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,7,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,17,23,40,17,23,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
RDC,EQUATEUR,BIKORO,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,EQUATEUR,BIKORO,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,37,23,60,28,16,44,16,Fail,poor,0,1,6,0,0,4,5,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,6.25,37.5,0,0,25,31.25,0.27
RDC,EQUATEUR,BIKORO,DRC-NID-04-2024-bOPV,bOPV,Rnd1,7,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,30,30,60,28,28,56,4,Fail,moderate,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,50,0,0,0.07
RDC,EQUATEUR,BIKORO,DRC-NID-07-2023-bOPV,bOPV,Rnd2,19,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,25,26,51,9,Fail,poor,2,1,4,0,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,22.22,11.11,44.44,0,0,11.11,11.11,0.15
RDC,EQUATEUR,BOLENGE,DRC-2023-05-01_nOPV,nOPV2,Rnd1,15,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLENGE,DRC-2023-11-02_nOPV,nOPV2,Rnd1,22,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLENGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLENGE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLENGE,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,19,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,EQUATEUR,BOLENGE,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,23,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,30,30,60,30,27,57,3,Pass,high,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
RDC,EQUATEUR,BOLENGE,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLENGE,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,7,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLENGE,DRC-NID-04-2024-bOPV,bOPV,Rnd1,13,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,34,26,60,32,25,57,3,Pass,high,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
RDC,EQUATEUR,BOLENGE,DRC-NID-07-2023-bOPV,bOPV,Rnd2,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLOMBA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,9,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLOMBA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,EQUATEUR,BOLOMBA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,22,38,60,20,38,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,EQUATEUR,BOLOMBA,DRC-2025-10-01_n-OPV_sNID,,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-08,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLOMBA,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,6,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,5,5,10,5,5,10,50,Fail,very poor,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
RDC,EQUATEUR,BOLOMBA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,15,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,21,29,50,21,29,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
RDC,EQUATEUR,BOLOMBA,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLOMBA,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLOMBA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,20,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOLOMBA,DRC-NID-07-2023-bOPV,bOPV,Rnd2,7,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOMONGO,DRC-2023-05-01_nOPV,nOPV2,Rnd1,9,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,EQUATEUR,BOMONGO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,15,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,27,33,60,25,33,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
RDC,EQUATEUR,BOMONGO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,9,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,EQUATEUR,BOMONGO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,14,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOMONGO,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOMONGO,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,15,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,21,19,40,21,19,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
RDC,EQUATEUR,BOMONGO,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,14,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOMONGO,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,13,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,24,16,40,23,16,39,21,Fail,very poor,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,95.24,0.52
RDC,EQUATEUR,BOMONGO,DRC-NID-04-2024-bOPV,bOPV,Rnd1,7,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,BOMONGO,DRC-NID-07-2023-bOPV,bOPV,Rnd2,6,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,DJOMBO,DRC-2023-05-01_nOPV,nOPV2,Rnd1,8,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,26,34,60,23,29,52,8,Fail,moderate,2,0,6,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,1,0,25,0,75,0,0,0,0,0.13
RDC,EQUATEUR,DJOMBO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,7,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,DJOMBO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,15,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,DJOMBO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,DJOMBO,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,DJOMBO,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,16,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,35,25,60,34,23,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
RDC,EQUATEUR,DJOMBO,DRC-NID-04-2024-bOPV,bOPV,Rnd1,16,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,29,31,60,29,30,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
RDC,EQUATEUR,DJOMBO,DRC-NID-07-2023-bOPV,bOPV,Rnd1,4,2023-07-27T00:00:00Z,2023-07-31,2023-08-01,8,12,20,8,12,20,40,Fail,very poor,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
RDC,EQUATEUR,DJOMBO,DRC-NID-07-2023-bOPV,bOPV,Rnd2,6,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,45,15,60,43,13,56,4,Fail,moderate,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0.07
RDC,EQUATEUR,IBOKO,DRC-2023-05-01_nOPV,nOPV2,Rnd1,10,2023-06-01T00:00:00Z,2023-06-05,2023-06-06,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,14,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,10,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,5,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,20,10,30,20,10,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
RDC,EQUATEUR,IBOKO,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,4,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,18,12,30,18,12,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
RDC,EQUATEUR,IBOKO,DRC-2026-01-01_nOPV_sNID,nOPV2,Rnd1,16,2026-01-29T00:00:00Z,2026-02-02,2026-02-03,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-NID-04-2024-bOPV,bOPV,Rnd1,14,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,IBOKO,DRC-NID-07-2023-bOPV,bOPV,Rnd2,17,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,EQUATEUR,INGENDE,DRC-2023-11-02_nOPV,nOPV2,Rnd1,19,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,29,21,50,29,21,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
RDC,EQUATEUR,INGENDE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,EQUATEUR,INGENDE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,9,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,EQUATEUR,INGENDE,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,30,30,60,30,28,58,2,Pass,high,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
