country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_school,abs_reason_market,abs_reason_farm,abs_reason_travelled,abs_reason_in_playground,abs_reason_other,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_covid_19,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,nc_reason_others,nc_reason_nopvconcern,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
KEN,KILIFI,MALINDI,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,29,31,60,20,20,40,20,Fail,very poor,0,15,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0,0,5,0.33
KEN,KILIFI,MALINDI,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,31,29,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
KEN,KITUI,KITUI CENTRAL,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,28,32,60,24,25,49,11,Fail,poor,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.91,9.09,0,0,0,0,0.18
KEN,KITUI,KITUI CENTRAL,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,32,28,60,31,27,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
KEN,KITUI,KITUI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,KITUI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,KITUI EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,31,29,60,31,28,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
KEN,KITUI,KITUI EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,KITUI RURAL,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,KITUI RURAL,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,KITUI SOUTH,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,27,33,60,25,31,56,4,Fail,moderate,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
KEN,KITUI,KITUI SOUTH,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,KITUI,KITUI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,KITUI,KITUI SOUTH,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,KITUI,KITUI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,33,27,60,33,25,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
KEN,KITUI,KITUI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,KITUI,MWINGI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,KITUI,MWINGI CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd3,22,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,MWINGI NORTH,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,30,30,60,20,25,45,15,Fail,poor,5,9,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33.33,60,0,0,0,6.67,0,0.25
KEN,KITUI,MWINGI NORTH,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,32,28,60,26,25,51,9,Fail,poor,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,0,0,0,0,11.11,0.15
KEN,KITUI,MWINGI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,MWINGI NORTH,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,MWINGI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,KITUI,MWINGI WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,22,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,LAMU,LAMU CENTRAL,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,LAMU,LAMU EAST,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,30,30,60,29,28,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
KEN,LAMU,LAMU EAST,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,27,33,60,26,33,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
KEN,LAMU,LAMU EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,LAMU,LAMU WEST,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,25,35,60,22,28,50,10,Fail,poor,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,20,0,10,0,0.17
KEN,LAMU,LAMU WEST,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,26,34,60,20,27,47,13,Fail,poor,1,9,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.69,69.23,7.69,0,0,15.38,0,0.22
KEN,LAMU,LAMU WEST,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,31,29,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
KEN,MACHAKOS,ATHI RIVER,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,25,35,60,21,27,48,12,Fail,poor,0,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.33,16.67,0,0,0,0,0.2
KEN,MACHAKOS,ATHI RIVER,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,30,30,60,25,28,53,7,Fail,moderate,0,1,4,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,14.29,57.14,0,0,28.57,0,0.12
KEN,MACHAKOS,ATHI RIVER,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,28,25,53,7,Fail,moderate,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.12
KEN,MACHAKOS,ATHI RIVER,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,25,35,60,22,33,55,5,Fail,moderate,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.08
KEN,MACHAKOS,ATHI RIVER,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,35,25,60,33,25,58,2,Pass,high,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,50,0.03
KEN,MACHAKOS,ATHI RIVER,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,30,30,60,29,29,58,2,Pass,high,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0.03
KEN,MACHAKOS,KALAMA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,33,27,60,31,27,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
KEN,MACHAKOS,KANGUNDO,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MACHAKOS,KANGUNDO,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MACHAKOS,KANGUNDO,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,24,36,60,23,34,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
KEN,MACHAKOS,KANGUNDO,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,38,22,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,MACHAKOS,KATHIANI,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,21,39,60,20,38,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
KEN,MACHAKOS,KATHIANI,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MACHAKOS,MACHAKOS,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
KEN,MACHAKOS,MACHAKOS,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,25,35,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
KEN,MACHAKOS,MACHAKOS,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,36,24,60,32,17,49,11,Fail,poor,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,27.27,63.64,0.18
KEN,MACHAKOS,MACHAKOS,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,33,27,60,32,25,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
KEN,MACHAKOS,MASINGA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,31,29,60,27,25,52,8,Fail,moderate,0,4,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37.5,0,0,0,12.5,0.13
KEN,MACHAKOS,MASINGA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,34,26,60,30,24,54,6,Fail,moderate,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.1
KEN,MACHAKOS,MATUNGULU,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,35,25,60,31,21,52,8,Fail,moderate,1,4,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,12.5,50,25,0,0,12.5,0,0.13
KEN,MACHAKOS,MATUNGULU,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,22,38,60,20,36,56,4,Fail,moderate,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,25,0,0.07
KEN,MACHAKOS,MATUNGULU,KEN-2024-08-01_nOPV,nOPV2,Rnd1,21,2024-10-02T00:00:00Z,2024-10-06,2024-10-07,22,38,60,20,30,50,10,Fail,poor,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,10,0,10,0,0,0.17
KEN,MACHAKOS,MATUNGULU,KEN-2024-08-01_nOPV,nOPV2,Rnd2,21,2024-11-09T00:00:00Z,2024-11-13,2024-11-14,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MACHAKOS,MWALA,KEN-13DS-02-2021,nOPV2,Rnd1,21,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,33,27,60,33,25,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
KEN,MACHAKOS,MWALA,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,31,29,60,28,26,54,6,Fail,moderate,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.1
KEN,MACHAKOS,MWALA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,25,30,55,5,Fail,moderate,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,0.08
KEN,MACHAKOS,MWALA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,34,26,60,31,24,55,5,Fail,moderate,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.08
KEN,MACHAKOS,YATTA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,18,21,39,21,Fail,very poor,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.24,0,0,0,4.76,0,0.35
KEN,MACHAKOS,YATTA,KEN-2023-08-01_nOPV,nOPV2,Rnd3,21,2023-11-11T00:00:00Z,2023-11-15,2023-11-16,33,27,60,27,24,51,9,Fail,poor,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,0,0,0,0,11.11,0.15
KEN,MANDERA,ARABIA,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,ARABIA,KEN-2024-11-01_nOPV,nOPV2,Rnd2,15,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,BANISA,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,BANISA,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,BANISSA,KEN-13DS-02-2021,nOPV2,Rnd1,8,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,BANISSA,KEN-13DS-02-2021,nOPV2,Rnd2,9,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,BANISSA,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,BANISSA,KEN-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,KILIWEHIRI,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,31,29,60,28,26,54,6,Fail,moderate,2,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,33.33,16.67,50,0,0,0,0,0.1
KEN,MANDERA,KILIWEHIRI,KEN-2024-11-01_nOPV,nOPV2,Rnd2,25,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,KOTULO,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,KOTULO,KEN-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,KOTULO,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,KOTULO,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,LAFEY,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,LAFEY,KEN-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,LAFEY,KEN-2024-11-01_nOPV,nOPV2,Rnd1,20,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,LAFEY,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA EAST,KEN-13DS-02-2021,nOPV2,Rnd1,22,2021-05-22T00:00:00Z,2021-05-26,2021-05-27,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA EAST,KEN-13DS-02-2021,nOPV2,Rnd2,21,2021-07-17T00:00:00Z,2021-07-21,2021-07-22,24,36,60,14,30,44,16,Fail,poor,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.27
KEN,MANDERA,MANDERA EAST,KEN-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-10-07T00:00:00Z,2023-10-11,2023-10-12,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA EAST,KEN-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-02-14T00:00:00Z,2024-02-18,2024-02-19,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA EAST,KEN-2024-11-01_nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,MANDERA,MANDERA EAST,KEN-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-04-11T00:00:00Z,2025-04-15,2025-04-16,32,28,60,30,25,55,5,Fail,moderate,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0.08
