country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_other,abs_reason_school,abs_reason_in_playground,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_others,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_nopvconcern,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MOZ,MANICA,GONDOLA,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,GONDOLA,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,33,27,60,29,24,53,7,Fail,moderate,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,85.71,0,0.12
MOZ,MANICA,GONDOLA,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GONDOLA,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GONDOLA,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,21,2023-04-15T00:00:00Z,2023-04-19,2023-04-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GONDOLA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GONDOLA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,GONDOLA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,33,27,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
MOZ,MANICA,GONDOLA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,37,23,60,33,20,53,7,Fail,moderate,0,3,4,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,42.86,57.14,0,0,0,0,0.12
MOZ,MANICA,GURO,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,28,32,60,26,31,57,3,Pass,high,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0.05
MOZ,MANICA,GURO,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,31,29,60,25,29,54,6,Fail,moderate,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0.1
MOZ,MANICA,GURO,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,26,34,60,25,34,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
MOZ,MANICA,GURO,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,28,32,60,13,17,30,30,Fail,very poor,0,6,3,0,0,21,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,70,0,0.5
MOZ,MANICA,GURO,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GURO,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-20,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GURO,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,21,2023-04-15T00:00:00Z,2023-04-19,2023-04-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GURO,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,31,29,60,20,16,36,24,Fail,very poor,14,0,1,0,0,1,8,0,0,1,0,0,0,0,0,0,8,0,0,1,5,0,0,58.33,0,4.17,0,0,4.17,33.33,0.4
MOZ,MANICA,GURO,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,GURO,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,GURO,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,31,29,60,30,28,58,2,Pass,high,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
MOZ,MANICA,MACATE,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,31,29,60,20,15,35,25,Fail,very poor,0,21,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,0,0,4,8,0.42
MOZ,MANICA,MACATE,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,27,33,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,MANICA,MACATE,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,29,31,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,MANICA,MACATE,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACATE,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,34,26,60,33,25,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
MOZ,MANICA,MACATE,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-20,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,MANICA,MACATE,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,21,2023-04-15T00:00:00Z,2023-04-19,2023-04-21,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
MOZ,MANICA,MACATE,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,21,39,60,20,39,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MACATE,MOZ-2023-05-01_bOPV,bOPV,Rnd2,12,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACATE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,19,41,60,19,40,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,MANICA,MACATE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,39,21,60,29,17,46,14,Fail,poor,0,10,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.43,28.57,0,0,0,0,0.23
MOZ,MANICA,MACHAZE,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,36,24,60,28,23,51,9,Fail,poor,1,2,3,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11.11,22.22,33.33,0,0,33.33,0,0.15
MOZ,MANICA,MACHAZE,MLW_WPV1,bOPV,Rnd2,6,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACHAZE,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,33,27,60,32,26,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,MANICA,MACHAZE,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,26,34,60,26,32,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
MOZ,MANICA,MACHAZE,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-22,33,27,60,32,26,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,MANICA,MACHAZE,MLW_WPV1,bOPV,Rnd6,19,2022-12-15T00:00:00Z,2022-12-19,2022-12-21,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACHAZE,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,20,2023-04-15T00:00:00Z,2023-04-19,2023-04-21,29,31,60,24,27,51,9,Fail,poor,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.15
MOZ,MANICA,MACHAZE,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,27,33,60,26,32,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,MANICA,MACHAZE,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MACHAZE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,23,37,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MACHAZE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,32,28,60,31,25,56,4,Fail,moderate,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0,0.07
MOZ,MANICA,MACOSSA,MLW_WPV1,bOPV,Rnd1,20,2022-03-27T00:00:00Z,2022-03-31,2022-03-31,29,31,60,9,14,23,37,Fail,very poor,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.62
MOZ,MANICA,MACOSSA,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,29,31,60,27,30,57,3,Pass,high,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
MOZ,MANICA,MACOSSA,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,MANICA,MACOSSA,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,30,30,60,29,26,55,5,Fail,moderate,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,40,0,0.08
MOZ,MANICA,MACOSSA,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-22,36,24,60,33,24,57,3,Pass,high,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
MOZ,MANICA,MACOSSA,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-21,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
MOZ,MANICA,MACOSSA,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,21,2023-04-15T00:00:00Z,2023-04-19,2023-04-20,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACOSSA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MOZ,MANICA,MACOSSA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACOSSA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MACOSSA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MANICA,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,38,22,60,38,21,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
MOZ,MANICA,MANICA,MLW_WPV1,bOPV,Rnd2,21,2022-03-01T00:00:00Z,2022-03-05,2022-05-05,39,21,60,34,17,51,9,Fail,poor,0,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,77.78,0,0.15
MOZ,MANICA,MANICA,MLW_WPV1,bOPV,Rnd3,25,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,33,27,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,MANICA,MANICA,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,34,26,60,17,15,32,28,Fail,very poor,0,23,5,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82.14,17.86,0,0,0,0,0.47
MOZ,MANICA,MANICA,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,36,24,60,31,23,54,6,Fail,moderate,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0.1
MOZ,MANICA,MANICA,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-20,28,32,60,16,21,37,23,Fail,very poor,0,10,5,0,0,2,6,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.48,21.74,0,0,8.7,26.09,0.38
MOZ,MANICA,MANICA,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,21,2023-04-15T00:00:00Z,2023-04-19,2023-04-20,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MANICA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,33,27,60,31,27,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
MOZ,MANICA,MANICA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MANICA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MANICA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MOSSURIZE,MLW_WPV1,bOPV,Rnd1,6,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,31,29,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,MANICA,MOSSURIZE,MLW_WPV1,bOPV,Rnd2,21,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,27,33,60,18,25,43,17,Fail,poor,0,0,3,1,2,2,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,11.76,11.76,52.94,0.28
MOZ,MANICA,MOSSURIZE,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,MOSSURIZE,MLW_WPV1,bOPV,Rnd4,21,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,28,32,60,26,31,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
MOZ,MANICA,MOSSURIZE,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,30,30,60,29,29,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MOZ,MANICA,MOSSURIZE,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-21,31,29,60,30,27,57,3,Pass,high,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,0.05
MOZ,MANICA,MOSSURIZE,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,21,2023-04-15T00:00:00Z,2023-04-19,2023-04-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MOSSURIZE,MOZ-2023-05-01_bOPV,bOPV,Rnd1,21,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,26,34,60,5,6,11,49,Fail,very poor,4,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,8.16,0,0,0,0,0,91.84,0.82
MOZ,MANICA,MOSSURIZE,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,33,27,60,32,26,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
MOZ,MANICA,MOSSURIZE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,MANICA,MOSSURIZE,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,31,29,60,29,28,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
MOZ,MANICA,SUSSUNDENGA,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,38,22,60,24,16,40,20,Fail,very poor,0,9,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,50,0,0.33
MOZ,MANICA,SUSSUNDENGA,MLW_WPV1,bOPV,Rnd2,20,2022-04-01T00:00:00Z,2022-04-05,2022-05-05,24,36,60,22,33,55,5,Fail,moderate,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,20,40,0.08
MOZ,MANICA,SUSSUNDENGA,MLW_WPV1,bOPV,Rnd3,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MOZ,MANICA,SUSSUNDENGA,MLW_WPV1,bOPV,Rnd4,20,2022-08-21T00:00:00Z,2022-08-25,2022-08-26,35,25,60,34,24,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
MOZ,MANICA,SUSSUNDENGA,MLW_WPV1,bOPV,Rnd5,21,2022-10-16T00:00:00Z,2022-10-20,2022-10-21,25,35,60,23,35,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
MOZ,MANICA,SUSSUNDENGA,MLW_WPV1,bOPV,Rnd6,21,2022-12-15T00:00:00Z,2022-12-19,2022-12-20,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,SUSSUNDENGA,MOZ-2023-03-01_nOPV,nOPV2,Rnd1,36,2023-04-15T00:00:00Z,2023-04-19,2023-04-20,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,SUSSUNDENGA,MOZ-2023-05-01_bOPV,bOPV,Rnd1,12,2023-06-15T00:00:00Z,2023-06-19,2023-06-20,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MOZ,MANICA,SUSSUNDENGA,MOZ-2023-05-01_bOPV,bOPV,Rnd2,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,27,33,60,26,33,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
MOZ,MANICA,SUSSUNDENGA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-06-02T00:00:00Z,2025-06-06,2025-06-07,27,33,60,26,33,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
MOZ,MANICA,SUSSUNDENGA,MOZ-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-07-08T00:00:00Z,2025-07-12,2025-07-13,25,35,60,21,27,48,12,Fail,poor,0,8,3,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,25,0,0,8.33,0,0.2
