country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_farm,abs_reason_other,abs_reason_in_playground,abs_reason_market,abs_reason_travelled,abs_reason_school,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_others,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CHD,MANDOUL,GOUNDI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,26,34,60,24,29,53,7,Fail,moderate,0,2,4,0,0,1,0,100,2,0,2,0,0,0,0,0,0,0,0,0,0,0,28.57,57.14,0,0,14.29,0,0.12
CHD,MANDOUL,GOUNDI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,38,22,60,33,14,47,13,Fail,poor,0,10,3,0,0,0,0,83.33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,76.92,23.08,0,0,0,0,0.22
CHD,MANDOUL,GOUNDI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,GOUNDI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,GOUNDI,DONOMANGA,nOPV2,Rnd1,21,2020-11-18T00:00:00Z,2020-11-22,2020-11-23,20,40,60,2,10,12,48,Fail,very poor,0,0,1,1,0,45,1,91.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,2.08,0,93.75,2.08,0.8
CHD,MANDOUL,GOUNDI,DONOMANGA,nOPV2,Rnd2,21,2020-12-01T00:00:00Z,2020-12-05,2020-12-05,27,33,60,10,17,27,33,Fail,very poor,0,0,0,0,0,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.55
CHD,MANDOUL,GOUNDI,bOPV,bOPV,Rnd1,21,2021-11-03T00:00:00Z,2021-11-07,2021-11-08,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,KOUMRA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-16T00:00:00Z,2022-05-20,2022-05-22,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,81.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,KOUMRA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-14T00:00:00Z,2022-06-18,2022-06-20,32,28,60,32,26,58,2,Pass,high,2,0,0,0,0,0,0,96.67,0,0,0,0,0,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0.03
CHD,MANDOUL,KOUMRA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,KOUMRA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,KOUMRA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MANDOUL,KOUMRA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,30,30,60,29,29,58,2,Pass,high,0,1,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
CHD,MANDOUL,KOUMRA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,KOUMRA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,1,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CHD,MANDOUL,KOUMRA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,35,25,60,33,25,58,2,Pass,high,0,1,1,0,0,0,0,91.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,MANDOUL,KOUMRA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,27,33,60,26,30,56,4,Fail,moderate,0,0,4,0,0,0,0,60,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
CHD,MANDOUL,KOUMRA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,1,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0.02
CHD,MANDOUL,KOUMRA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,39,21,60,39,20,59,1,Pass,high,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CHD,MANDOUL,KOUMRA,DONOMANGA,nOPV2,Rnd1,24,2020-11-16T00:00:00Z,2020-11-20,2020-11-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,KOUMRA,DONOMANGA,nOPV2,Rnd2,21,2020-11-30T00:00:00Z,2020-12-04,2020-12-06,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,86.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MANDOUL,KOUMRA,bOPV,bOPV,Rnd1,21,2021-11-02T00:00:00Z,2021-11-06,2021-11-08,32,28,60,30,27,57,3,Pass,high,0,1,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CHD,MANDOUL,MOISSALA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-17T00:00:00Z,2022-05-21,2022-05-22,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-15T00:00:00Z,2022-06-19,2022-06-20,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,MOISSALA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,18,42,60,18,41,59,1,Pass,high,1,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0.02
CHD,MANDOUL,MOISSALA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,22,38,60,22,37,59,1,Pass,high,0,0,0,0,0,0,1,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CHD,MANDOUL,MOISSALA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,26,34,60,24,26,50,10,Fail,poor,0,3,6,0,0,1,0,93.33,1,0,0,2,3,0,0,0,0,0,0,0,0,0,30,60,0,0,10,0,0.17
CHD,MANDOUL,MOISSALA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,35,25,60,33,23,56,4,Fail,moderate,0,0,3,0,0,1,0,100,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0.07
CHD,MANDOUL,MOISSALA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0.02
CHD,MANDOUL,MOISSALA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,DONOMANGA,nOPV2,Rnd1,21,2020-11-17T00:00:00Z,2020-11-21,2020-11-23,30,30,60,27,25,52,8,Fail,moderate,1,0,6,1,0,0,0,78.33,4,0,0,1,1,0,0,0,1,0,0,0,0,12.5,0,75,12.5,0,0,0,0.13
CHD,MANDOUL,MOISSALA,DONOMANGA,nOPV2,Rnd2,21,2020-12-01T00:00:00Z,2020-12-05,2020-12-06,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOISSALA,bOPV,bOPV,Rnd1,21,2021-11-02T00:00:00Z,2021-11-06,2021-11-07,28,32,60,23,26,49,11,Fail,poor,1,1,6,0,0,1,2,88.33,0,1,2,0,3,0,0,0,0,0,1,0,0,9.09,9.09,54.55,0,0,9.09,18.18,0.18
CHD,MANDOUL,MOUROUM GOULAYE,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,17,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,30,30,60,7,14,21,39,Fail,very poor,2,0,4,0,1,32,0,90,1,0,1,0,2,0,1,1,0,0,0,0,0,5.13,0,10.26,0,2.56,82.05,0,0.65
CHD,MANDOUL,MOUROUM GOULAYE,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOUROUM GOULAYE,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,20,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,MOUROUM GOULAYE,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,PENI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,32,28,60,25,24,49,11,Fail,poor,0,1,10,0,0,0,0,95,3,1,2,2,1,1,0,0,0,0,0,0,0,0,9.09,90.91,0,0,0,0,0.18
CHD,MANDOUL,PENI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,96.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MANDOUL,PENI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MANDOUL,PENI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MANDOUL,PENI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MAYO KEBBI EST,BILIAM OURSI,CHD-2023-10-1_nOPV,nOPV2,Rnd3,20,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,37,23,60,19,16,35,25,Fail,very poor,0,0,8,1,0,16,0,80,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,32,4,0,64,0,0.42
CHD,MAYO KEBBI EST,BILIAM OURSI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,93.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MAYO KEBBI EST,BILIAM OURSI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,24,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,31,29,60,27,28,55,5,Fail,moderate,0,0,0,1,0,4,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0.08
CHD,MAYO KEBBI EST,BILIAM OURSI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,BILIAM OURSI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MAYO KEBBI EST,BILIAM OURSI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,35,25,60,33,24,57,3,Pass,high,0,0,2,0,0,2,0,98.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,66.67,0,0.05
CHD,MAYO KEBBI EST,BONGOR,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-16T00:00:00Z,2022-05-20,2022-05-21,25,35,60,22,35,57,3,Pass,high,0,0,2,0,0,0,1,96.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
CHD,MAYO KEBBI EST,BONGOR,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-12T00:00:00Z,2022-06-16,2022-06-17,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,76.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MAYO KEBBI EST,BONGOR,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,86.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MAYO KEBBI EST,BONGOR,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CHD,MAYO KEBBI EST,BONGOR,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,35,25,60,34,24,58,2,Pass,high,0,1,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,MAYO KEBBI EST,BONGOR,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,BONGOR,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,39,21,60,38,21,59,1,Pass,high,0,1,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CHD,MAYO KEBBI EST,BONGOR,CHD-2024-11-1_nOPV,nOPV2,Rnd1,23,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MAYO KEBBI EST,BONGOR,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,34,26,60,30,23,53,7,Fail,moderate,1,2,3,0,0,1,0,96.67,2,0,0,1,0,0,0,0,1,0,0,0,0,14.29,28.57,42.86,0,0,14.29,0,0.12
CHD,MAYO KEBBI EST,BONGOR,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,BONGOR,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,32,28,60,31,28,59,1,Pass,high,1,1,1,1,0,2,0,100,0,0,0,0,0,1,0,0,1,0,0,0,0,100,100,100,100,0,200,0,0.02
CHD,MAYO KEBBI EST,BONGOR,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,38,22,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MAYO KEBBI EST,BONGOR,DONOMANGA,nOPV2,Rnd1,21,2020-11-16T00:00:00Z,2020-11-20,2020-11-22,30,30,60,25,23,48,12,Fail,poor,0,0,12,0,0,0,0,91.67,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.2
CHD,MAYO KEBBI EST,BONGOR,DONOMANGA,nOPV2,Rnd2,21,2020-11-29T00:00:00Z,2020-12-03,2020-12-05,33,27,60,33,24,57,3,Pass,high,0,1,1,1,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0.05
CHD,MAYO KEBBI EST,BONGOR,bOPV,bOPV,Rnd1,12,2021-11-02T00:00:00Z,2021-11-06,2021-11-07,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,MAYO KEBBI EST,DJODO GASSA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,DJODO GASSA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,28,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,DJODO GASSA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,29,31,60,26,27,53,7,Fail,moderate,0,0,3,0,0,4,0,50,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,42.86,0,0,57.14,0,0.12
CHD,MAYO KEBBI EST,DJODO GASSA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,30,30,60,30,29,59,1,Pass,high,0,0,0,1,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
CHD,MAYO KEBBI EST,DJODO GASSA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,DJODO GASSA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,22,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MAYO KEBBI EST,FIANGA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-16T00:00:00Z,2022-05-20,2022-05-21,38,22,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MAYO KEBBI EST,FIANGA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-15T00:00:00Z,2022-06-19,2022-06-20,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,FIANGA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,34,26,60,31,26,57,3,Pass,high,0,1,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
CHD,MAYO KEBBI EST,FIANGA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,32,28,60,29,28,57,3,Pass,high,0,1,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
CHD,MAYO KEBBI EST,FIANGA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,FIANGA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,FIANGA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,18,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,MAYO KEBBI EST,FIANGA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,91.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,MAYO KEBBI EST,FIANGA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,24,36,60,18,29,47,13,Fail,poor,0,0,2,0,0,11,0,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,84.62,0,0.22
CHD,MAYO KEBBI EST,FIANGA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,23,37,60,23,34,57,3,Pass,high,0,0,1,0,0,2,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
CHD,MAYO KEBBI EST,FIANGA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,36,24,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,98.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
