country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_market,abs_reason_travelled,abs_reason_school,abs_reason_other,abs_reason_farm,abs_reason_in_playground,nc_reason_too_many_rnd,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_others,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CIV,GBOKLE,FRESCO,YOPOUGON EST,mOPV,Rnd2,27,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBOKLE,FRESCO,nOPV2022,nOPV2,Rnd1,21,2022-06-17T00:00:00Z,2022-06-21,2022-06-22,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBOKLE,FRESCO,nOPV2022,nOPV2,Rnd2,21,2022-09-24T00:00:00Z,2022-09-28,2022-09-29,27,33,60,26,32,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,GBOKLE,SASSANDRA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBOKLE,SASSANDRA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,33,27,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,GBOKLE,SASSANDRA,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBOKLE,SASSANDRA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GBOKLE,SASSANDRA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,25,35,60,24,34,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,GBOKLE,SASSANDRA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,27,33,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBOKLE,SASSANDRA,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GBOKLE,SASSANDRA,YOPOUGON EST,mOPV,Rnd2,31,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GBOKLE,SASSANDRA,nOPV2022,nOPV2,Rnd1,21,2022-06-17T00:00:00Z,2022-06-21,2022-06-22,33,27,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,GBOKLE,SASSANDRA,nOPV2022,nOPV2,Rnd2,21,2022-09-24T00:00:00Z,2022-09-28,2022-09-29,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GOH,GAGNOA 1,CIV-2024-04-01_nOPV,nOPV2,Rnd2,10,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA 1,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA 1,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,12,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GOH,GAGNOA 2,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA 2,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA 2,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,27,33,60,27,32,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CIV,GOH,GAGNOA1,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,33,27,60,30,25,55,5,Fail,moderate,0,0,4,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0.08
CIV,GOH,GAGNOA1,CIV-2023-09-01_nOPV,nOPV2,Rnd2,14,2023-03-07T00:00:00Z,2023-03-11,2023-04-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA1,YOPOUGON EST,mOPV,Rnd1,7,2020-09-21T00:00:00Z,2020-09-25,2020-09-26,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA1,YOPOUGON EST,mOPV,Rnd2,12,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA2,CIV-2023-09-01_nOPV,nOPV2,Rnd1,19,2023-09-23T00:00:00Z,2023-09-27,2023-09-30,37,23,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GOH,GAGNOA2,CIV-2023-09-01_nOPV,nOPV2,Rnd2,12,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,GAGNOA2,YOPOUGON EST,mOPV,Rnd2,28,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GOH,OUME,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,OUME,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,OUME,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,OUME,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,OUME,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,OUME,YOPOUGON EST,mOPV,Rnd1,8,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GOH,OUME,YOPOUGON EST,mOPV,Rnd2,10,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,37,23,60,36,23,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CIV,GONTOUGO,BONDOUKOU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,22,38,60,18,32,50,10,Fail,poor,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
CIV,GONTOUGO,BONDOUKOU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GONTOUGO,BONDOUKOU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,24,36,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,BONDOUKOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,24,36,60,23,35,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,BONDOUKOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GONTOUGO,BONDOUKOU,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,28,32,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,BONDOUKOU,YOPOUGON EST,mOPV,Rnd2,21,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,24,36,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,KOUN-FAO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,KOUN-FAO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,KOUN-FAO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,KOUN-FAO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GONTOUGO,KOUN-FAO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GONTOUGO,KOUN-FAO,YOPOUGON EST,mOPV,Rnd1,20,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GONTOUGO,KOUN-FAO,YOPOUGON EST,mOPV,Rnd2,27,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,30,30,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,GONTOUGO,SANDEGUE,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,SANDEGUE,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,30,30,60,27,26,53,7,Fail,moderate,0,0,2,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,71.43,0.12
CIV,GONTOUGO,SANDEGUE,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,SANDEGUE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,23,37,60,22,36,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,SANDEGUE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,23,37,60,23,35,58,2,Pass,high,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0.03
CIV,GONTOUGO,SANDEGUE,YOPOUGON EST,mOPV,Rnd1,20,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,SANDEGUE,YOPOUGON EST,mOPV,Rnd2,29,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,27,33,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,TANDA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,34,26,60,32,26,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
CIV,GONTOUGO,TANDA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,35,25,60,33,24,57,3,Pass,high,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,0.05
CIV,GONTOUGO,TANDA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,26,32,58,2,Pass,high,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,GONTOUGO,TANDA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,TANDA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,TANDA,YOPOUGON EST,mOPV,Rnd1,19,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GONTOUGO,TANDA,YOPOUGON EST,mOPV,Rnd2,31,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,GONTOUGO,TRANSUA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,GONTOUGO,TRANSUA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,33,27,60,32,27,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,GONTOUGO,TRANSUA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,36,24,60,35,23,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,GONTOUGO,TRANSUA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GONTOUGO,TRANSUA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,29,31,60,28,31,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,GONTOUGO,TRANSUA,YOPOUGON EST,mOPV,Rnd1,10,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,23,17,40,22,17,39,21,Fail,very poor,0,0,1,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,95.24,0.52
CIV,GONTOUGO,TRANSUA,YOPOUGON EST,mOPV,Rnd2,10,2020-10-11T00:00:00Z,2020-10-15,2020-10-17,21,19,40,21,19,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
CIV,GRANDS PONTS,DABOU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,22,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,34,26,60,31,26,57,3,Pass,high,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CIV,GRANDS PONTS,DABOU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,28,32,60,27,31,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,GRANDS PONTS,DABOU,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GRANDS PONTS,DABOU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,34,26,60,33,24,57,3,Pass,high,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
CIV,GRANDS PONTS,DABOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,29,31,60,28,28,56,4,Fail,moderate,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
CIV,GRANDS PONTS,DABOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,GRANDS PONTS,GRAND-LAHOU,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GRANDS PONTS,GRAND-LAHOU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GRANDS PONTS,GRAND-LAHOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,22,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GRANDS PONTS,GRAND-LAHOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,20,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GRANDS PONTS,GRAND_LAHOU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GRANDS PONTS,GRAND_LAHOU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,20,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,GRANDS PONTS,JACQUEVILLE,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GRANDS PONTS,JACQUEVILLE,CIV-2023-09-01_nOPV,nOPV2,Rnd2,19,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,32,28,60,30,26,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
CIV,GRANDS PONTS,JACQUEVILLE,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,GRANDS PONTS,JACQUEVILLE,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,29,28,57,3,Pass,high,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CIV,GRANDS PONTS,JACQUEVILLE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
