country,province,district,response,vaccine.type,roundNumber,number_clusters,round_start_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_Non_Compliance,r_House_not_visited,r_childabsent,r_security,r_childnotborn,Care_Giver_Informed_SIA,percent_care_Giver_Informed_SIA,total_missed,status,performance,tot_r,other_r,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,proportion_missed_child,afro_block,lqas_start_date,lqas_end_date
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KIBOMBO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,15,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KINDU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KUNDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,LUBUTU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,OBOKOTE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,PANGI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,PUNIA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,23,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,SAMBA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,SARAMABILA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,TUNDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,25,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,BINGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,BONGANDANGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,BOSO MONDANDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,BOSONDJO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,BUMBA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,15,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,LISALA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,LOLO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,PIMU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,YAMALUKA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,YAMBUKU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,20,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MONGALA,YAMONGILI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,13,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,BENI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,17,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,BUTEMBO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,GOMA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,KALUNGUTA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,KARISIMBI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,KATOYI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,19,2025-08-28,2025,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,KATWA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,KIBUA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,KIROTSHE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,16,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,MABALAKO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,17,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,MASISI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,15,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,MUSIENENE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,MWESO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,17,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,NYIRAGONGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,20,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,OICHA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,22,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,PINGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,6,2025-08-28,2025,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD KIVU,VUHOVI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,BILI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,4,2025-08-28,2025,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,BILI2,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,BUSINGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,3,2025-08-28,2025,0,0,10,0,0,0,NA,0,0,0,NA,NA,NA,0,50,Fail,very poor,NA,50,0,0,0,NA,NA,100,0,0,0,0,0,0,5,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,GBADOLITE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,24,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,KARAWA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,14,2025-08-28,2025,0,0,80,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,LOKO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,28,2025-08-28,2025,0,0,80,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,MOBAYI MBONGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,NORD UBANGI,YAKOMA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,7,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,BENA DIBELE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,23,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,DIKUNGU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,LODJA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,LUSAMBO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,OMENDJADI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,OTOTO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,18,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,PANIA MUTOMBO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,TSHUDI LOTO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,TSHUMBE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,22,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SANKURU,WEMBO NYAMA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,BAGIRA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,19,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,BUNYAKIRI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,4,2025-08-28,2025,0,0,20,0,0,0,NA,0,0,0,NA,NA,NA,0,40,Fail,very poor,NA,40,0,0,0,NA,NA,100,0,0,0,0,0,0,2,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,FIZI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,10,2025-08-28,2025,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,IBANDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,22,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,KADUTU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,12,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,KALEHE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,KATANA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,17,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,MINOVA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,12,2025-08-28,2025,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,MITI MURHESA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,13,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,NUNDU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,12,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,NYANTENDE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,25,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,SHABUNDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,8,2025-08-28,2025,0,0,30,0,0,0,NA,0,0,0,NA,NA,NA,0,30,Fail,very poor,NA,30,0,0,0,NA,NA,100,0,0,0,0,0,0,1,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD KIVU,UVIRA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,BANGABOLA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,BOTO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,BWAMANDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,GEMENA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,KUNGU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,LIBENGE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,TANDALA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,SUD UBANGI,ZONGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,TANGANYIKA,ANKORO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,TANGANYIKA,KABALO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
